PC1,Result
-0.3927273549476544,1-0
0.36574267271769056,1/2-1/2
-0.06860910718645163,1-0
0.03154426762671847,1-0
-0.4389138140545372,1-0
0.31959278565275795,0-1
-0.10463430731717471,0-1
0.15152180905394108,1-0
0.21962328233509865,1-0
0.09147438769121763,1-0
-0.27151195509727566,1-0
0.5928715331393651,1-0
0.16744531344543745,0-1
-0.10822707152533517,1-0
-0.09665726313869283,1-0
-0.14150022126299722,1-0
-0.37955300095442973,0-1
-0.32365072662113376,0-1
0.029918998268851027,1-0
0.06146141303043384,1-0
0.32573924213689265,0-1
-0.10418250587670608,1-0
-0.3307779755380929,0-1
0.1047885964491283,1-0
0.035623096298509016,1-0
0.22177170107216193,1-0
-0.013868042289505111,0-1
-0.05961069398666696,0-1
0.21413646125184582,0-1
-0.10576295133185631,1-0
-0.09957113565762521,1-0
-0.3189695355209558,0-1
-0.44126183451858725,0-1
0.1265890979532719,0-1
0.1655148586831825,0-1
0.07953360804350673,0-1
-0.4866295755756896,1-0
0.15755119965610687,1/2-1/2
-0.024713888817399,1-0
-0.05777688122621927,0-1
-0.4668964528306641,0-1
0.14303903567208587,1-0
0.2797922862872656,0-1
-0.498320739912313,1/2-1/2
-0.3687033379774576,0-1
-0.0157737579033993,0-1
0.46181452629392605,0-1
-0.19042145871721872,0-1
-0.18738115583968773,1-0
-0.26518778295155354,1-0
-0.13386028570969533,0-1
-0.011023875378904258,1-0
-0.17391125837606536,1-0
0.4231652188367302,0-1
0.3237401407778483,0-1
0.08619139186379499,0-1
-0.01904685328954281,0-1
0.5010379769214518,1-0
-0.4296477936122055,1-0
0.11869394296573232,0-1
0.17652881570207768,1/2-1/2
0.26097336016006756,0-1
0.013020064161055056,0-1
0.2316209853859289,1-0
-0.22097347030254444,1-0
0.014099345151781018,1-0
-0.20231128104205287,1-0
0.14827635281094775,0-1
-0.2196442512983201,1-0
0.10094008030577428,1-0
-0.01392195042506883,0-1
-0.0616936239517496,0-1
0.23116626153690645,1-0
-0.5404768705213933,0-1
0.5726384387219173,0-1
-0.18012935110683437,0-1
0.2809480681346982,0-1
-0.18336851453149727,0-1
0.4047917592905662,1-0
-0.06974237760852708,1-0
0.1896333908553095,1-0
-0.4017080508869162,1-0
-0.09618102242098714,1-0
-0.5052037253841622,0-1
-0.18764611534461806,1-0
0.09689023602282909,0-1
-0.16992068215878564,1-0
0.276481660770756,0-1
-0.21358310523280233,1-0
-0.1381058403721107,1-0
-0.14791456244703882,1-0
-0.23693292736640303,0-1
-0.23004542797350258,1-0
0.16876968746692966,1-0
0.15575124075475477,0-1
0.25726573537917774,0-1
-0.059515697101678144,0-1
-0.2649515948329768,0-1
-0.2264958344871164,0-1
0.034679677089157424,0-1
-0.007845275567350374,0-1
-0.25700297413825046,0-1
-0.0842022053421414,1-0
-0.1314630135883862,1-0
-0.030011357211903733,0-1
-0.03574876296273055,0-1
-0.37194392961037825,0-1
0.04125799003023456,1-0
0.1117204576890285,0-1
-0.22586962973731617,0-1
0.06633237126112701,1-0
0.4724792359325579,1-0
0.20730164879837332,1-0
-0.5279844983833906,1-0
0.012720227836221731,1-0
0.1303874803690358,1-0
0.18475895251491992,0-1
-0.2375910865275528,1-0
-0.03472530111853067,1-0
0.4494726446986038,0-1
0.06648749977441781,0-1
0.01268236136647416,0-1
0.0389512205002035,1-0
-0.2591333785300902,0-1
-0.5645202863371896,0-1
-0.3092201547433546,1-0
-0.23253367351860055,0-1
0.3078353734037357,0-1
-0.5511383747212656,1-0
0.026976900501491596,0-1
0.5413430788199608,1-0
0.016908867872311162,1/2-1/2
0.22665634153896186,1-0
-0.6013968672515635,0-1
0.32545875662618495,0-1
-0.26596243345261183,1-0
0.03754471908509016,1-0
0.0598365756573731,1-0
0.40017053651445045,1-0
0.014872126682981324,1-0
-0.16356859062613027,1-0
0.13267627759494793,1-0
0.4355961372271683,1-0
-0.378828526222066,1-0
-0.27147924154550773,1-0
0.7670303896382545,0-1
0.4772641995026542,0-1
0.4013645495751462,1-0
-0.23577770043369006,1-0
0.15622200027922317,0-1
0.34440596773219967,1-0
0.190110463945095,1-0
0.17054687989932837,1-0
0.14309298306233098,1-0
0.22331777700817812,1-0
0.2619831593955012,0-1
0.03098465590549182,0-1
0.31020924005916306,1-0
-0.13244169078454993,0-1
-0.21590253724207953,1-0
0.15191314252672594,0-1
-0.4668299274609055,1-0
-0.2195213546537388,1-0
-0.6998602430753038,1-0
-0.4544051593315441,0-1
0.3646902012844585,1-0
-0.035010900292537395,1-0
0.0839766743964353,0-1
0.17019579195334122,0-1
0.20235738957688665,1-0
0.5398023491770753,0-1
-0.2836148431050105,0-1
0.2109963728973384,1-0
-0.241779468733623,0-1
0.24820209123743198,1-0
-0.09789223283513049,1/2-1/2
-0.2284807915543362,1-0
-0.4383469450292175,1-0
-0.05341485485123609,1-0
-0.06477932527405794,1-0
-0.21400537336007597,0-1
-0.09467071734539834,0-1
-0.18435714646762247,0-1
0.06161331647762458,0-1
0.02654799764365956,1-0
0.0987038995740519,1-0
-0.10186961128578498,1-0
-0.08337143860985641,1-0
-0.3006079624727023,1-0
0.20447952248061896,0-1
0.3681299469382878,1/2-1/2
0.44775755100106795,0-1
-0.15169361646244106,1-0
-0.10149495568932176,0-1
-0.060987889847693655,0-1
-0.015215185566374023,0-1
0.06276029154957041,0-1
-0.13729308519862604,1-0
-0.3772527116275099,1-0
0.1621537855134647,0-1
-0.4958945370064794,1-0
0.33551630967159485,1-0
0.2159878771196967,0-1
-0.004964085409628782,1-0
