PC1,Result
-0.2144205715680375,1-0
-0.31527078197042085,1-0
0.15204039369418798,1/2-1/2
-0.32605656731525096,1-0
-0.37931190897109923,1-0
-0.290771076410815,0-1
-0.2523290207148251,0-1
-0.2572453381356147,1-0
-0.1750296974779132,1-0
-0.1097259220878204,1/2-1/2
-0.20778184426359725,1-0
-0.2861844032989904,1-0
-0.1865018300513932,0-1
-0.19172385660073288,1-0
-0.41590065254489283,0-1
0.032705805338325344,1-0
0.29037915860028896,1-0
0.2767393209304886,0-1
0.20688372962113377,1-0
0.14535761568194294,1-0
0.055588464996696896,1-0
-0.18984788730252544,0-1
0.23114400515514555,0-1
0.1564018651544513,0-1
0.32968496326089836,0-1
0.40258407415461483,0-1
-0.10122615133117951,0-1
0.19208486819688297,0-1
0.08771493674711339,1-0
0.04773300062123531,0-1
0.20630449520126837,0-1
0.020922456825347213,1-0
0.07927894631041221,1-0
-0.1884394972902137,1-0
-0.5928209827954949,0-1
-0.08218960634534822,1-0
-0.29698172723913274,1-0
-0.08255923835109158,1-0
0.2766653252541452,0-1
0.15088914818157018,1-0
0.1023653355791887,0-1
-0.06458094195678399,0-1
0.58938047099199,1-0
-0.13576037478667535,0-1
-0.053634636978004524,0-1
-0.24091891643096985,0-1
-0.3787598036071919,0-1
0.3781287332284312,1-0
-0.19824794190778172,1-0
-0.08108830717553961,1-0
0.15454740993850447,0-1
0.0174819520310997,1-0
0.1946780184551029,1-0
0.035887520516060145,1-0
0.25722598031223176,0-1
-0.4711470791152739,0-1
0.288119339772852,1-0
-0.36833503965419284,1-0
0.10103964750255834,0-1
0.17159499959610325,1/2-1/2
0.1253589813036905,1-0
0.14006793709248755,1-0
0.06636750869747243,1/2-1/2
0.2508843655769234,0-1
-0.034620623044871235,0-1
0.08973423813328019,0-1
0.1272977495951575,0-1
-0.06515589787185361,0-1
0.5039053723567238,0-1
0.33597744161171306,1-0
0.196554794925203,0-1
-0.0010498058233574525,0-1
0.4299252568461004,1-0
0.06277613984023556,1-0
0.3122685347149542,0-1
0.17274330556410467,1-0
0.2180903621246032,1-0
0.19191548569184813,0-1
0.12658108150876035,1-0
0.1028377991024978,1-0
0.018543535388643173,1-0
-0.08577055450083648,0-1
-0.26002949913424944,1/2-1/2
-0.1649742596691639,0-1
-0.13213383801520528,1-0
-0.09355838646352299,1-0
0.2289134421835436,1-0
0.2523121064033603,1/2-1/2
