PC1,Result
-324.92299798147496,0-1
1167.5182487201155,1-0
689.5772499295354,1-0
770.8875604245113,0-1
1731.123140359869,1-0
-531.6430322830433,1-0
-460.05119194464305,1-0
-377.4100444754804,1-0
-219.85444570518257,0-1
-582.953967534675,1-0
533.6705829020302,1-0
-46.147469351461496,0-1
-375.74266093485767,1-0
-1296.4031582379316,0-1
-752.4766431314106,0-1
-839.9500516320063,0-1
-1059.2567326218348,0-1
752.4419617065632,1-0
-1286.7525895062654,1-0
-657.3450093545966,0-1
-285.1291528125025,1-0
-457.0777696932323,0-1
-1092.1149202005217,1/2-1/2
386.38710989559013,0-1
966.6152049028142,1-0
487.43772459145976,0-1
-155.20195894116068,0-1
559.5688287760495,0-1
-787.3179342053122,0-1
-759.5419321283002,0-1
-671.7617067759488,1-0
-50.03832217188665,1/2-1/2
1129.4684424505294,1-0
723.0274829129412,0-1
-156.7995422785798,0-1
439.0254268881331,1-0
413.03202307127276,0-1
452.83311330871265,0-1
-1425.3286516013598,1-0
158.3768835418391,0-1
211.48544400318588,1-0
726.409269489368,0-1
970.0789478009542,0-1
-439.7449041922541,0-1
645.0645816441001,1-0
13.913618182754817,0-1
-1314.5000973357849,0-1
358.61295581062495,1-0
-299.4544617249667,0-1
-775.2522464651302,0-1
-169.70673880021695,1-0
636.3452349638228,0-1
-81.12524245589202,1/2-1/2
-361.3632570220743,0-1
-164.36781673069981,0-1
-486.50012648142047,0-1
-723.2317905206851,0-1
-1153.3583693292096,0-1
258.41529963876246,0-1
-1061.5748003682393,1-0
-1338.0468475022546,0-1
-219.23755670984247,1-0
-636.5461630505224,0-1
63.1237846933991,1-0
745.5488024743267,1-0
-463.8616934222114,1-0
603.4793616175107,0-1
-176.54218049790006,1-0
451.07499684891127,1-0
-649.1862187643842,0-1
-181.84592272769578,0-1
0.19561917873625134,0-1
-1172.4804225690968,1-0
-602.332532461191,0-1
-482.53247140251415,1-0
-1286.2111634673515,1-0
135.7811184040088,0-1
19.123394872046447,0-1
-607.2816154533816,0-1
-418.40188525432086,1-0
747.4533518324838,1/2-1/2
-779.2343182311138,0-1
-715.1023701172526,0-1
-199.09447522492337,1-0
-330.0762495385502,1-0
-489.9795011325864,1-0
-58.18286563835227,0-1
1052.093743702594,0-1
-18.30431755272093,1-0
228.85010982284075,1-0
-75.50727100491395,0-1
-87.99780809881395,1-0
-252.64366369273102,0-1
-725.0755592862929,1-0
-1009.5993463635989,0-1
97.21874759229831,1-0
-6.815088791454855,1-0
880.6374423603597,1-0
277.34708777921514,0-1
-333.52260880508993,1-0
-598.5593018285804,0-1
-801.7872685478465,0-1
199.31623429921774,1-0
1237.5755695458233,1-0
-1520.1029529954817,1-0
-619.2901959214973,1-0
345.4652162196726,1/2-1/2
568.2729336162106,1-0
74.71814039730907,1-0
-91.59227869242568,0-1
492.0409204118746,0-1
-389.6395714092296,0-1
-579.8627535321202,1-0
1074.7655820593372,1-0
-1379.8041972934968,1-0
204.59316071023704,1-0
75.10958445349252,1-0
-809.9832791967679,0-1
-1289.6968111342262,1-0
363.8591274055857,1-0
18.165893814508763,0-1
856.0149664074488,1-0
792.4225228905957,1-0
-178.23081321754717,0-1
515.1100124777436,0-1
-328.2894184816778,0-1
-826.0346385735556,0-1
-1163.1765693520074,1-0
1067.1815289544738,1/2-1/2
637.6012137850448,1-0
210.4059691840307,0-1
-335.25512451206396,1-0
638.1321847977765,1-0
610.4804170509483,1-0
190.64650680934892,1-0
322.99497392783314,0-1
-640.0828426597209,1-0
-2.6663804507102213,1-0
-85.8728028330379,1-0
1109.3733071863276,0-1
-1357.1234862258173,1-0
615.6389922345857,1-0
282.4501833332538,0-1
-212.8695588373971,0-1
-413.22422534675525,1-0
496.2041415531671,1-0
125.42370758364132,0-1
584.433794173056,0-1
-835.8974506232503,1-0
-767.1090649643311,0-1
400.2068055349596,1-0
-148.80201385031933,0-1
329.82406915994807,1-0
1195.8327606777652,0-1
-615.7393426384115,1/2-1/2
-9.559076320178974,1-0
-1.4449485431109679,0-1
370.89611438192514,1-0
1126.0821347369692,1-0
1576.9024836931717,1-0
471.3213799480395,0-1
-972.7423816406488,0-1
135.39811181863024,0-1
1041.2842551332128,1-0
792.3307444687989,1-0
180.24659763093223,1-0
27.876683662484993,0-1
-195.01337996867505,1-0
-595.6425516091044,1-0
-128.0433318858677,1-0
575.1444537565139,1-0
1210.9712332862832,0-1
140.37634011638738,1-0
431.4634254517223,0-1
-711.6461153007699,0-1
-143.6661459248444,0-1
-1482.0292244017842,0-1
1215.9622732922603,1-0
769.2479420918121,1-0
599.456639485526,1-0
-864.051452122128,1-0
-428.6909312870116,0-1
25.027495741258008,1-0
-230.23147806210636,1-0
-326.51656887175113,0-1
199.91644603891336,0-1
279.56985068305994,0-1
868.5391518120723,0-1
-380.29312372062077,0-1
-1300.8557586233683,0-1
-628.6376156628644,0-1
-967.5399234696845,0-1
798.7731371314403,0-1
-685.1044302894361,0-1
514.6536792683978,0-1
-301.2842037164073,0-1
835.764813874368,0-1
519.5233331116324,0-1
72.87070377024338,1-0
-189.77725082337565,1-0
1070.3718861517664,0-1
-1523.9307646547916,1-0
-744.0567009403544,1-0
-501.6271493473869,1-0
536.0327031990928,0-1
419.3758556064181,0-1
-430.99861745709404,1-0
-247.55128884167516,1-0
-558.5345411941712,1-0
35.326437323891696,0-1
471.8743291793644,1-0
-178.21734591961786,0-1
303.25790234826445,1-0
447.66649056717915,1-0
71.77933850938007,0-1
1465.5445126074742,1-0
19.882291742078905,1/2-1/2
-707.6638005215968,0-1
568.2393587553461,0-1
941.3476317851123,0-1
-387.70954553435377,1-0
-460.5653388020128,1-0
-737.6637579047906,0-1
-447.8291757561624,0-1
615.0537566582047,1-0
-540.2840225122295,0-1
331.6217904831328,1/2-1/2
-285.4428960073051,1-0
-811.5192341249872,0-1
130.10501684195742,0-1
-1601.990841421851,0-1
23.28187452662678,1-0
264.01401680248136,1-0
875.4494008764723,0-1
-699.6198120743929,1-0
-202.3709426317646,1-0
-626.8649864025165,0-1
-562.2556762498639,1-0
140.3652295004954,1-0
1147.4634926860895,1/2-1/2
-91.04360758504436,1-0
162.02704865560236,1-0
-1570.8534260081483,1-0
-614.5527006576249,1-0
1057.3549422471187,1-0
37.13850188429387,1-0
41.819008653181754,1/2-1/2
-259.54231611485966,0-1
-387.9428684680752,1-0
815.9080798879968,1-0
367.92412754604175,1-0
171.73830186634632,1-0
-1305.7200435128188,1-0
1122.703580781867,1-0
378.33176781930524,1-0
680.9329536291648,0-1
771.0425722343653,1/2-1/2
-973.3704320381282,1-0
92.60893962951286,1-0
2103.518614748273,1-0
-776.9015907844423,0-1
524.9955317856002,1-0
-799.3094701684872,1-0
893.9397585210345,1-0
2030.835414608035,0-1
470.08239484550904,1-0
1292.1403891822424,0-1
8.932253377143297,1/2-1/2
429.80258060360984,0-1
805.65873483216,1-0
1273.2716422029048,1-0
1299.673144667981,0-1
1112.167473381699,1-0
584.3536858433899,0-1
147.3749880815394,1-0
-214.4775010875269,0-1
-657.3802853077882,1-0
1814.2634866457224,1/2-1/2
-373.8719067871434,0-1
449.25182167261755,0-1
634.2362740275917,1/2-1/2
940.614216890825,1-0
544.7603912367035,1-0
-234.86744625395704,0-1
-56.90356929648033,1/2-1/2
-451.406895644272,1-0
476.69397299189177,1-0
468.4086648393177,1-0
-245.68955430461574,1-0
291.3455026619972,1-0
403.70169316206784,1-0
590.845918046019,1-0
733.3637180041437,0-1
-820.9456205799329,0-1
-441.54038761048423,1-0
114.44566099759186,0-1
194.98659920200544,1-0
-978.5823894597113,0-1
135.29738723603714,0-1
-13.151139445504668,1-0
688.3679741404462,0-1
1441.7855925728359,1-0
-659.7469040783726,1-0
770.9241983433708,1-0
393.3322957865207,0-1
116.18605469913246,1-0
847.1400203184417,1-0
-347.39204787097697,0-1
651.4137378058072,0-1
-584.6764181283761,1-0
-159.16528510987564,0-1
53.8258145791101,1-0
534.2636964729782,0-1
-903.4381480320326,0-1
303.4470258316096,0-1
-145.23479977463967,1-0
-1629.728357587957,0-1
-851.3751710659271,0-1
994.8719258760507,0-1
852.2994941049783,1-0
412.4062840286083,0-1
-522.2403985888786,0-1
-1218.7764181542532,1-0
-1165.4906246512699,0-1
-752.562029760416,1-0
390.36925511143227,1-0
-1210.465435798992,0-1
4.369707922729958,1-0
522.0292811527975,1-0
-701.3825965710466,1-0
725.9265838240149,0-1
-612.9512744363933,1-0
-1852.5549674814818,1-0
-929.933469137894,0-1
-1145.683023828928,0-1
408.853825766666,1-0
-1229.5640527411485,0-1
-10.217638520527089,1-0
643.2741788392418,0-1
684.9106003714855,1-0
1358.7995571799042,1-0
1646.3485048269026,1-0
929.1299218432118,0-1
1021.96116530466,1-0
-347.4060746451446,1-0
748.3817991662904,0-1
-531.5134969899091,0-1
369.12686464262106,1-0
-576.0527380809308,0-1
-78.97205940567301,1-0
1019.2185624052149,1-0
234.52409771604425,0-1
452.28427263800086,0-1
1330.3951429151416,0-1
-127.81637808132518,1-0
1556.1885098690877,0-1
582.0127412754919,1-0
1446.5108582683392,0-1
-756.7651214418925,0-1
-175.96766562450102,1-0
371.46153619480947,1-0
565.3954717970701,1-0
-987.0488261787632,0-1
61.36904775464154,1-0
-1558.1701882238915,0-1
-643.5871624740043,0-1
673.9105529032322,1-0
-333.320526713806,1/2-1/2
-430.5253639789157,0-1
-605.4977286774229,1-0
-75.99251103827237,1-0
-524.6679167290936,1-0
-1506.2556617115188,1-0
-610.6042037525062,0-1
-1192.6620860783935,1-0
-320.2473514763806,1-0
-421.8542745233799,0-1
-935.2671636943203,1-0
391.6695068328909,1-0
-813.9035022039734,0-1
90.79349554806686,1-0
-149.91450405409887,1-0
177.36456388841043,0-1
-465.71786131951967,0-1
-532.6635971653072,1-0
-678.2543288914871,1-0
541.1484916842687,0-1
684.9273510769881,0-1
-1118.7062751885126,0-1
-212.95207463534916,0-1
820.227697468421,0-1
-307.63306607867617,0-1
-590.4813993938519,0-1
-880.8806992417778,0-1
-316.20834200166155,1-0
-171.2988289477439,1-0
-626.315416692235,1-0
154.88921831958805,1-0
0.13530194895565728,0-1
78.56841630159124,1-0
-560.4861327111216,0-1
-240.63525278794623,0-1
393.59661654949105,1/2-1/2
583.8317344413131,1-0
-1466.9000370807225,0-1
199.98199078178504,0-1
-518.7599276488468,0-1
-282.06828104948636,0-1
131.89145798592062,0-1
43.59628328677127,1-0
-96.75447641029723,0-1
253.09239923517816,1-0
-268.286850971444,1-0
317.1674323039142,1-0
-218.06314429742542,1-0
-806.6695128223319,1-0
525.1435188765645,0-1
1362.0635066779637,0-1
1905.4508281915018,1-0
575.7410429619767,0-1
-51.138656257156526,0-1
899.2464676953546,0-1
1505.9716583506274,1-0
934.4780104231036,1/2-1/2
742.1490727900605,0-1
-418.4398116889879,0-1
1220.1018151226303,0-1
851.1634714899965,1-0
-153.37187782305955,1-0
307.3406025833697,0-1
1184.892081050145,0-1
-328.92488351095517,1-0
-1251.9658060092029,1-0
-429.3355120404144,1-0
-1143.0917875414914,0-1
-726.6915717579309,1-0
754.2571627748198,0-1
-618.1947502226571,1-0
-262.58830782803125,0-1
-841.5927103590893,1-0
49.238007498529896,0-1
-199.1583868663006,0-1
-29.29590488655822,0-1
-97.96737473362009,0-1
-678.7815078066546,0-1
-144.73161663344263,0-1
-1111.3514591203686,0-1
1273.2113476367363,1-0
170.51300441132298,0-1
-234.75505157923362,0-1
-432.10065263469187,1-0
-1033.5495552640682,1-0
413.0955502587676,0-1
2397.8756287979418,1/2-1/2
-537.9774779582358,1-0
-1324.880192750704,1-0
795.1918454953461,1-0
1054.9821239106855,0-1
906.608381932248,1-0
-596.8053900428627,1-0
769.75187693619,1/2-1/2
97.23236178994557,0-1
-425.3746160035962,1-0
160.03347292961962,0-1
383.47206076844213,1-0
582.1678999850647,0-1
652.0650776012985,0-1
-913.7108332721293,0-1
436.61091268307973,1-0
825.2372908447237,0-1
0.16043933901482887,1-0
295.18403502428964,0-1
336.87182762551765,0-1
-1418.2404857829772,1/2-1/2
-2.6692004955157245,1-0
203.4956466697722,1-0
-530.9334154767589,0-1
-279.7895978168872,0-1
111.78904953061465,0-1
55.56076041798087,0-1
-1863.5962701191984,1/2-1/2
-531.5751027354977,1-0
291.73018767609256,1-0
-332.29563292135026,0-1
-509.0901780797808,1-0
64.68567950110582,0-1
339.72981480782164,1-0
918.9004866643445,0-1
-66.97524514315865,1-0
-156.8844882084286,0-1
-364.7343736817661,1-0
-261.4942467584701,1-0
270.40440547004073,1-0
-254.46477052739965,0-1
78.24193484842908,0-1
-276.9948213590287,0-1
18.073702816192053,1-0
-52.92213045659582,1/2-1/2
73.3871338597919,1-0
-960.4576915403504,1-0
-85.8953405278694,1-0
-255.63014066555115,1-0
-134.3173868814206,1-0
109.77232584731246,0-1
877.3129326193293,1-0
523.8463302131008,0-1
301.5429398362212,0-1
-325.49802154486406,0-1
234.76152921037965,1/2-1/2
-965.7458754669813,0-1
452.84028492732114,1-0
556.9027116720372,1-0
-822.6797412657643,0-1
-367.027032902286,1-0
-458.18116683649805,1-0
-938.0781821676906,0-1
388.64123787798053,0-1
-555.2260304554634,1-0
-709.9723626309674,1-0
769.7989698812307,1-0
-663.1441301808827,0-1
-223.34135922425367,0-1
826.9305181513632,1-0
-531.1124003969717,1-0
681.4266537969384,0-1
203.394995537039,1-0
892.7581010401491,0-1
-292.5716614054418,0-1
592.5332622498581,1-0
539.4121330934822,0-1
-349.67413328823204,1/2-1/2
-29.268772604733385,1-0
-121.02319172850139,0-1
469.6789415705348,0-1
-754.9871177687342,0-1
59.607625223655305,0-1
158.40603337904122,1-0
569.1037216946829,0-1
-1144.7092580922674,1-0
852.886238546746,1-0
-648.8277900928256,1-0
-146.95484290005516,1-0
-479.65340460451625,0-1
-365.30105588782135,1/2-1/2
490.3196848841226,0-1
329.7628025410195,1-0
824.6161463890517,1/2-1/2
604.5511053418181,0-1
1095.4009790827527,1-0
18.033515812958285,0-1
301.5543669151616,0-1
-673.3946168528082,0-1
836.8075773248038,1-0
-106.4920312908007,0-1
-595.1546610942719,0-1
-666.1322121325593,1-0
-6.1937974360648695,1-0
988.0893133264908,1-0
-472.1410958083734,0-1
679.1605165957576,0-1
418.25653291069057,1-0
-531.631531754243,0-1
246.75756364707695,1-0
91.9928757872135,0-1
-418.4935902262587,0-1
-814.0257416423915,0-1
-407.9987434545792,0-1
-1148.2172512270324,1-0
-676.5587675664215,1-0
367.33889196965947,1-0
-579.5147798867438,0-1
-926.0266907650064,1-0
632.9685516643785,1-0
216.63405018702042,1-0
620.8979528741552,1-0
-1.250281083624941,1/2-1/2
-678.8824019525778,1-0
-219.80813258595845,0-1
-1118.237932760376,1-0
468.3502917150545,1-0
-570.8373213020282,0-1
-649.342230749633,1-0
-886.0892835287323,1-0
405.4311458110469,0-1
-1315.6110560105676,1-0
490.4609863828582,1-0
-342.7398150000031,0-1
-118.71212603737467,1-0
-56.79793366384638,0-1
286.6347497670413,1-0
263.48739736355265,1-0
-768.2478115106483,1-0
377.83009354349406,0-1
592.5447854422696,1-0
-1044.2093320591557,1-0
43.6174363523246,0-1
-201.91725990389432,1-0
-846.2351945798391,1-0
-520.5819838726629,1-0
-587.036277856872,0-1
-134.35626270523517,0-1
-747.5099888123132,1-0
-1121.8824804481392,0-1
-2028.90671564672,1/2-1/2
625.6170199311987,0-1
686.0554730337926,1-0
52.12986334113566,1-0
-63.270668566027325,0-1
-767.165177520028,1-0
204.54380719662913,1-0
-1165.5981082759508,0-1
325.81374615966206,0-1
-585.3764050615182,1-0
-121.01811111512961,1-0
-586.3428069526285,1-0
-333.2922754795036,0-1
76.91527988471444,0-1
230.52682943716763,0-1
-434.42997789670744,1-0
-1073.2154691913734,0-1
-180.0005997694784,0-1
1029.0057138125162,1-0
441.80418168005826,1-0
948.1489899319399,1-0
-139.54889877611595,1-0
-271.7918998252958,0-1
279.01415485678854,1-0
537.7675529244925,1-0
-211.16706890691285,0-1
134.24327015652034,1-0
683.2067484753334,0-1
334.51478794182776,1-0
989.7768270936594,0-1
-614.7417280274999,0-1
-1032.1765128038803,1-0
535.9049197845343,1-0
-1184.6175154913394,0-1
-70.77636521980048,1-0
-129.18183541899452,0-1
-345.614942800717,0-1
-171.15407447810503,0-1
-480.555301796348,1/2-1/2
538.9095828783834,1-0
784.8496765150944,1-0
-1054.0986434645768,1-0
-302.9307506545256,1-0
117.97910798546582,0-1
-832.3862983170188,0-1
1395.1460710295773,1-0
235.7566402395355,1-0
-1106.5863963345403,0-1
419.28013818733734,0-1
-196.7594137598262,1-0
557.8202179532823,1-0
328.12624726631566,0-1
638.0489399602557,1-0
-476.12839508744764,1-0
-30.907661897863363,0-1
-115.36440034819088,1-0
57.29060297986871,0-1
-275.0654002876131,0-1
382.72549503927485,0-1
-665.88626971756,1/2-1/2
281.5862352397007,1/2-1/2
210.34341404929546,1-0
659.7918989328236,0-1
-102.9552102409084,1-0
824.4570541412218,0-1
44.313942191926344,1-0
-25.6369858389412,0-1
-503.2464678902097,1-0
-1140.5647598846322,1-0
816.5497671467351,0-1
-72.67369217310033,1-0
-139.5227385470498,0-1
471.9706287382951,0-1
142.1780965503258,1-0
109.29826987970591,1-0
-1129.1469816326496,1-0
-576.0664257284379,0-1
-20.056550909721864,0-1
675.7249514820601,1/2-1/2
-440.90395052844815,0-1
386.51827283119246,1-0
464.90723851970006,0-1
97.7598571681624,0-1
-46.051265906001845,0-1
196.4924041176282,0-1
-96.94714897801714,1-0
830.3890108728015,1-0
645.1024119652966,0-1
-423.6545728781807,1-0
-761.4370946265044,1-0
489.15854754269276,0-1
-122.83122117814946,1-0
554.992595674129,0-1
-410.1731248975743,1-0
350.1432194068034,1/2-1/2
-321.97952805669456,1-0
-158.53118204626526,0-1
-19.996425906882905,0-1
-580.1278767845192,0-1
-1832.187096647116,0-1
816.4710715689839,0-1
-335.0449948628843,0-1
312.55015892308256,0-1
-693.8051556085525,0-1
589.5571668533607,1-0
386.9600932399908,0-1
438.63436728583247,1-0
409.42826719020513,0-1
-716.2343576214816,0-1
698.8181127717585,1-0
-112.43598003658553,1-0
182.28070494583517,0-1
-74.30234678962779,1-0
-606.1125266675258,1-0
561.426211739305,1-0
167.14184242440797,1/2-1/2
-176.4810607786908,1-0
-84.67881967031235,1-0
-690.3692740318061,0-1
817.7697409751963,1-0
627.1668538064769,1-0
66.07063413922333,1-0
-313.32018214314894,0-1
357.02118212614687,1-0
-652.8351969348355,1-0
694.8603759064058,1-0
991.0205083556793,1-0
-602.6434601428236,1-0
918.0627246532304,1-0
-248.65364048232232,0-1
173.30172820305097,0-1
-361.2204239943417,1-0
-607.1423822962715,0-1
339.57859509553236,1-0
707.4032334584381,1-0
554.9773764976239,1-0
-1204.7713911291014,0-1
40.70457434388436,1-0
453.9304577858479,1-0
220.18794386449008,1-0
-65.63648484718306,0-1
-985.3873991908004,1-0
639.2849354546497,0-1
805.643442205796,0-1
440.58805073541,1-0
-524.6708836736175,1-0
337.92127666818305,1-0
-915.99673345056,1-0
-383.70671061572466,1-0
-326.55544469556617,1-0
60.74588574359268,0-1
-1104.3242715805015,1-0
-250.45041241636,1-0
-1459.8404897459397,0-1
-1244.644542138312,0-1
72.85319590253539,1-0
-573.1914674910536,0-1
1444.8428191380076,0-1
1018.3055804508645,0-1
745.5118254288072,1-0
-266.288025068759,1-0
40.0218241426237,0-1
769.0828878322959,0-1
1077.6730696549685,1-0
-558.4905394297621,0-1
-94.57771016262723,1-0
443.7764402361827,0-1
-295.45330523505527,0-1
-11.400121154452336,1-0
204.42552941910571,1-0
42.003927462443244,1-0
-984.8846059625118,1/2-1/2
-242.2011827064066,1-0
357.4350169774443,1-0
154.44190472089758,0-1
69.4398520206214,0-1
-846.8147900666099,1-0
281.2279715998375,0-1
-65.01823388617595,1-0
173.88664731638346,1-0
-198.46793369283023,1-0
-435.73241673687244,0-1
-1193.3332904236306,0-1
-675.3594834407454,0-1
191.38189393179027,1-0
-1058.1802474108156,0-1
-742.9543719633184,0-1
1163.975177318126,0-1
-115.34548518759311,0-1
-173.04607780484366,0-1
-361.8384319421584,1-0
644.6039703108108,0-1
-409.7478629673369,0-1
1362.113103204762,0-1
814.1814472838228,0-1
-427.4818758475003,1-0
1184.9419940399916,1-0
-1106.567628073661,1-0
-827.7329972798157,1-0
928.7285595734738,1/2-1/2
100.5522996075947,0-1
272.1544743719455,0-1
1391.6552692994715,0-1
-686.8634453521368,0-1
-581.1878769668369,1-0
98.82026992700003,0-1
-163.7446320560398,0-1
141.09393103070806,0-1
-384.3630349111181,0-1
-306.4855429348936,1-0
-293.6099263823553,1-0
67.65467672885416,1-0
2193.982540791468,1/2-1/2
982.259997160384,0-1
407.2556829530081,1-0
-425.8910968793921,0-1
-491.7685193081652,1-0
279.0287184435838,1-0
-883.2226893122934,0-1
-1702.451286827686,1-0
-1141.241892659893,1-0
-671.2842712872975,0-1
620.2774413445818,0-1
0.39755437030089524,1-0
182.62987099354814,0-1
-457.0030584399865,0-1
-220.96628031925275,0-1
-188.65238415150725,0-1
-718.040030389092,0-1
-544.9152492173689,0-1
-262.55689742226286,1-0
88.42318079338884,1-0
382.95944544006943,1-0
-1160.3260929149726,1-0
-955.2253544926152,0-1
-85.84720208021054,1-0
834.8800550316837,1-0
980.4889220926443,1/2-1/2
184.32689039775187,0-1
75.11007047987187,1-0
839.1625260032574,1-0
144.48763071245503,1-0
284.7681041799401,1-0
637.6076563640845,0-1
27.809873067416902,0-1
1514.6591593850058,0-1
558.5556050757236,1-0
-681.5892428724515,0-1
-432.22019626441215,0-1
376.01386963623054,0-1
1053.28094515962,1-0
462.7387120568678,0-1
169.95691867214373,1-0
168.2866706868831,0-1
248.62627211677773,1-0
59.198849249509294,0-1
594.9393389841075,0-1
-286.66515306794463,1-0
-1099.1713591500868,0-1
-204.1602038205333,1-0
-0.9756567258273208,1-0
1034.746704527729,1-0
1007.1146544309281,1-0
895.6848202594269,1/2-1/2
326.5442956819211,0-1
1400.303747610316,1-0
813.1599330124113,1-0
239.16483005821829,0-1
553.358640094652,0-1
715.5324842985401,1-0
172.27554589478723,1-0
-65.54526590162459,1-0
-634.9750790688299,0-1
-167.8521532181553,0-1
-699.0925597093665,1-0
253.00375732123575,1-0
322.3640073720776,1-0
-480.6240338333223,0-1
-27.589159495741114,0-1
-972.513144603929,0-1
-763.0422168318291,1-0
-1095.6465699825967,0-1
31.362890805598454,0-1
831.4601951208706,0-1
-756.7209954413756,1-0
-285.1834173761522,1-0
575.3376631368615,1/2-1/2
-442.75024553942376,1-0
-1142.935193416392,1-0
530.4073171163163,1-0
239.19760242965413,0-1
-688.604714992965,0-1
913.4430211405024,0-1
-192.05918934091142,0-1
1329.2021318051743,0-1
-621.046221376062,0-1
-25.765255279878602,1-0
1040.1262769632485,0-1
53.919537106424286,1-0
1694.5574827093856,1-0
-705.9525566572579,1-0
311.9141852038151,1-0
-1343.3230448737058,1-0
-102.01659622133229,0-1
-517.1051354668648,0-1
494.3535910818591,1-0
1380.508449806202,1-0
975.3420170011373,0-1
892.8078671302769,1-0
-360.0874871009655,0-1
680.8422207099857,0-1
1195.99961214308,0-1
97.19830090270261,1-0
-486.52324631610327,1-0
455.7279587594544,0-1
925.5359146123687,1-0
791.8480814670565,0-1
372.59189605656957,1-0
-219.81916975199056,1-0
-243.4282547036173,0-1
445.067938951177,0-1
-1015.3103103749322,0-1
-891.6564941732124,1-0
61.35842316512981,1-0
473.2263418827165,1-0
651.4243623953193,1-0
339.7093454546143,1-0
-543.7192711628777,0-1
206.27598377694312,1-0
-143.6715430012655,0-1
305.4935277465761,1-0
-603.8143234708668,0-1
-1129.1151078641135,1-0
-2.6744280086063554,1-0
75.19637837538858,0-1
769.4067233356182,0-1
-359.4616011585822,1-0
-637.35667400273,1-0
-264.3570488773448,1-0
682.5546061904133,0-1
-1501.5325604711113,1-0
426.8559741709755,0-1
-323.6235714130562,1-0
656.5647514579268,0-1
-244.00743761386775,1-0
-366.97043432020973,1-0
1531.8624895928492,1-0
572.3298861987696,1-0
1373.737970711541,1/2-1/2
1187.2559758893944,0-1
448.80161457926215,1-0
218.94178714335112,0-1
-517.157529374857,0-1
729.4370297542878,1-0
-127.45987085167326,1-0
916.9969374815828,1-0
-111.8590350312902,0-1
360.4402395475313,0-1
717.706040588495,1-0
397.30299125981173,1/2-1/2
-1255.6196952296957,1-0
38.24214204074906,0-1
-228.46176496003363,0-1
623.6633364816225,1-0
199.90951743349524,1-0
871.9861440047107,0-1
383.03014424617277,0-1
163.53037811210424,1-0
-619.4439926654022,0-1
-1345.1249482073636,1-0
210.24582597455674,1-0
-330.78348154015976,1-0
359.40754121036935,0-1
-870.4698490108001,0-1
-104.94735055136425,1-0
-981.2469587575306,1-0
-791.3932424722307,0-1
-186.99185576644413,1-0
254.7656658786018,0-1
-324.75811328528926,1-0
-694.2805735418269,0-1
-386.15810575282785,1-0
168.14750459321658,0-1
417.60560569171776,1-0
627.1557431905853,1-0
-1059.9407486752914,1-0
-118.78562222467144,1-0
-72.05665627804228,0-1
47.7589222882134,1/2-1/2
268.58067081750823,1-0
-228.63000105462652,0-1
718.8971810428038,0-1
114.60665748274323,1-0
-287.7092471716487,0-1
88.4886802090382,0-1
318.99043791687745,1-0
473.0109847204453,1-0
-372.23488814967095,0-1
-62.18127553331851,1-0
655.5478091098971,1/2-1/2
327.5267645661879,1-0
750.8217672244532,1-0
364.51635030387797,1-0
265.1736960647736,1-0
-199.0119367633597,0-1
-926.5138522402704,0-1
611.7023349849269,1-0
534.296881420933,1-0
1438.5125781368984,0-1
66.68606505542539,1-0
255.34968638903456,0-1
-1190.9052354707885,0-1
812.9840846000529,0-1
667.5481951203969,1-0
-790.8002531373904,1-0
404.32928019677956,0-1
-411.91239964663737,1-0
323.919872177265,1/2-1/2
-1353.6723854725658,1-0
-13.030307299976812,0-1
-976.1477514145263,0-1
-380.9711097715581,1-0
568.303055506171,0-1
-515.5115645765886,1-0
-527.5699111348322,1-0
-215.83211348610575,0-1
33.70295943420797,1-0
182.0581761649555,0-1
-565.6634534920272,1-0
-595.0533770354405,1-0
438.358065426708,1-0
672.1542109856173,0-1
277.87171232637775,1-0
-877.4807265443217,0-1
560.1485938261503,1-0
-765.4192398423475,0-1
-368.71347850322536,1-0
-105.5369377015486,0-1
-334.0830461180726,1-0
188.48508490168206,0-1
738.1598294054684,0-1
-1656.774612632138,1-0
-536.2096128482108,0-1
63.05172392162831,0-1
-21.77151342176512,1-0
-100.20686567935627,0-1
-673.685657321083,1-0
-205.2681221009325,1-0
-1154.518122041361,0-1
303.9208387860267,1-0
118.55009643810126,1-0
-340.53985546779086,1-0
-636.5711308772516,1/2-1/2
908.4359821322037,1-0
-582.9392343845498,1-0
-1172.4945962429836,0-1
-396.53693531555064,0-1
-1006.109273673062,0-1
479.9624436270856,1-0
328.12206525584224,1-0
-23.511443760537077,0-1
619.1908910202897,1-0
-531.5930458433372,1-0
-115.1912250809196,1/2-1/2
220.03657725248104,1-0
385.3899078611985,1-0
-898.0660636781708,1-0
287.58252483796514,0-1
-136.07428827527337,1-0
896.2430196674545,1-0
-207.63376881875774,1-0
-204.20561833685815,1-0
930.8694396054652,1-0
-914.4110632184611,0-1
-1378.4298899085024,0-1
206.32888637492533,1-0
759.337477620837,1-0
567.185631588738,1-0
83.31887017340159,0-1
332.72389911059054,0-1
-127.51403930185234,1-0
-741.1729887691154,1-0
353.5144548435778,1-0
-649.41125112702,1-0
1095.428523941097,1-0
-534.5630885737032,0-1
-58.686461356069685,1-0
119.70615316615931,1-0
-1000.424175163967,1-0
207.99610035221758,1-0
317.61707992103084,0-1
-666.7335428247338,0-1
-575.2167192996058,0-1
-718.6090973998212,0-1
